id,name,score1,score2
5947,Student_5947,95,70
5948,Student_5948,50,82
5949,Student_5949,98,93
5950,Student_5950,75,72
5951,Student_5951,63,97
5952,Student_5952,74,92
5953,Student_5953,70,52
5954,Student_5954,55,92
5955,Student_5955,77,82
5956,Student_5956,69,97
5957,Student_5957,60,55
5958,Student_5958,50,99
5959,Student_5959,67,81
5960,Student_5960,84,95
5961,Student_5961,56,72
5962,Student_5962,99,85
5963,Student_5963,52,65
5964,Student_5964,66,67
5965,Student_5965,98,57
5966,Student_5966,58,56
5967,Student_5967,67,90
5968,Student_5968,98,64
5969,Student_5969,69,97
5970,Student_5970,51,64
5971,Student_5971,60,55
5972,Student_5972,100,78
5973,Student_5973,51,68
5974,Student_5974,51,97
5975,Student_5975,62,76
5976,Student_5976,87,78
5977,Student_5977,85,59
5978,Student_5978,58,87
5979,Student_5979,75,85
5980,Student_5980,65,63
5981,Student_5981,68,52
5982,Student_5982,56,88
5983,Student_5983,56,90
5984,Student_5984,73,60
5985,Student_5985,73,93
5986,Student_5986,96,54
5987,Student_5987,80,78
5988,Student_5988,85,99
5989,Student_5989,72,87
5990,Student_5990,56,58
5991,Student_5991,72,66
5992,Student_5992,83,70
5993,Student_5993,94,69
5994,Student_5994,51,61
5995,Student_5995,88,72
5996,Student_5996,68,50
5997,Student_5997,79,50
5998,Student_5998,66,75
5999,Student_5999,98,80
6000,Student_6000,95,89
6001,Student_6001,97,92
6002,Student_6002,61,86
6003,Student_6003,57,63
6004,Student_6004,83,60
6005,Student_6005,86,70
6006,Student_6006,84,60
6007,Student_6007,70,97
6008,Student_6008,53,78
6009,Student_6009,75,72
6010,Student_6010,67,84
6011,Student_6011,87,61
6012,Student_6012,61,62
6013,Student_6013,74,96
6014,Student_6014,98,91
6015,Student_6015,55,78
6016,Student_6016,97,71
6017,Student_6017,68,70
6018,Student_6018,59,85
6019,Student_6019,68,86
6020,Student_6020,68,55
6021,Student_6021,100,86
6022,Student_6022,82,51
6023,Student_6023,84,51
6024,Student_6024,81,76
6025,Student_6025,58,82
6026,Student_6026,100,73
6027,Student_6027,53,74
6028,Student_6028,90,72
6029,Student_6029,78,71
6030,Student_6030,71,77
6031,Student_6031,68,74
6032,Student_6032,86,64
6033,Student_6033,62,91
6034,Student_6034,66,96
6035,Student_6035,96,88
6036,Student_6036,82,67
6037,Student_6037,54,64
6038,Student_6038,64,88
6039,Student_6039,63,58
6040,Student_6040,87,90
6041,Student_6041,60,86
6042,Student_6042,84,87
6043,Student_6043,57,55
6044,Student_6044,80,71
6045,Student_6045,79,82
6046,Student_6046,89,58
6047,Student_6047,82,50
6048,Student_6048,50,79
6049,Student_6049,57,55
6050,Student_6050,100,76
6051,Student_6051,83,73
6052,Student_6052,60,75
6053,Student_6053,66,55
6054,Student_6054,72,57
6055,Student_6055,96,84
6056,Student_6056,63,53
6057,Student_6057,85,72
6058,Student_6058,83,100
6059,Student_6059,87,70
6060,Student_6060,76,69
6061,Student_6061,61,61
6062,Student_6062,56,77
6063,Student_6063,60,94
6064,Student_6064,64,67
6065,Student_6065,54,65
6066,Student_6066,54,54
6067,Student_6067,65,59
6068,Student_6068,64,56
6069,Student_6069,56,85
6070,Student_6070,53,70
6071,Student_6071,82,68
6072,Student_6072,74,84
6073,Student_6073,83,58
6074,Student_6074,73,54
6075,Student_6075,54,92
6076,Student_6076,95,97
6077,Student_6077,74,51
6078,Student_6078,85,66
6079,Student_6079,51,74
6080,Student_6080,60,84
6081,Student_6081,55,58
6082,Student_6082,66,60
6083,Student_6083,55,76
6084,Student_6084,97,84
6085,Student_6085,94,60
6086,Student_6086,72,91
6087,Student_6087,94,58
6088,Student_6088,87,74
6089,Student_6089,65,96
6090,Student_6090,72,53
6091,Student_6091,70,79
6092,Student_6092,75,74
6093,Student_6093,75,86
6094,Student_6094,75,60
6095,Student_6095,70,85
6096,Student_6096,71,91
6097,Student_6097,86,82
6098,Student_6098,67,77
6099,Student_6099,98,60
6100,Student_6100,58,71
6101,Student_6101,63,58
6102,Student_6102,64,63
6103,Student_6103,77,53
6104,Student_6104,76,70
6105,Student_6105,88,89
6106,Student_6106,96,64
6107,Student_6107,79,91
6108,Student_6108,57,64
6109,Student_6109,57,70
6110,Student_6110,92,96
6111,Student_6111,88,80
6112,Student_6112,81,81
6113,Student_6113,77,84
6114,Student_6114,61,63
6115,Student_6115,59,53
6116,Student_6116,94,81
6117,Student_6117,93,63
6118,Student_6118,81,83
6119,Student_6119,53,80
6120,Student_6120,55,96
6121,Student_6121,69,72
6122,Student_6122,81,62
6123,Student_6123,82,73
6124,Student_6124,52,73
6125,Student_6125,68,93
6126,Student_6126,74,86
6127,Student_6127,85,71
6128,Student_6128,99,59
6129,Student_6129,69,53
6130,Student_6130,67,88
6131,Student_6131,85,90
6132,Student_6132,52,97
6133,Student_6133,53,78
6134,Student_6134,82,91
6135,Student_6135,78,83
6136,Student_6136,60,93
6137,Student_6137,91,50
6138,Student_6138,69,98
6139,Student_6139,81,82
6140,Student_6140,64,92
6141,Student_6141,70,71
6142,Student_6142,65,90
6143,Student_6143,91,60
6144,Student_6144,86,79
6145,Student_6145,90,78
6146,Student_6146,86,57
6147,Student_6147,95,93
6148,Student_6148,92,63
6149,Student_6149,53,56
6150,Student_6150,92,53
6151,Student_6151,79,64
6152,Student_6152,61,97
6153,Student_6153,87,50
6154,Student_6154,55,67
6155,Student_6155,61,68
6156,Student_6156,70,93
6157,Student_6157,90,99
6158,Student_6158,51,73
6159,Student_6159,96,67
6160,Student_6160,100,70
6161,Student_6161,92,75
6162,Student_6162,91,83
6163,Student_6163,80,66
6164,Student_6164,100,73
6165,Student_6165,71,66
6166,Student_6166,97,76
6167,Student_6167,99,61
6168,Student_6168,81,81
6169,Student_6169,94,62
6170,Student_6170,69,90
6171,Student_6171,57,62
6172,Student_6172,74,71
6173,Student_6173,60,56
6174,Student_6174,68,99
6175,Student_6175,93,53
6176,Student_6176,90,71
6177,Student_6177,100,100
6178,Student_6178,77,50
6179,Student_6179,65,78
6180,Student_6180,72,54
6181,Student_6181,88,84
6182,Student_6182,100,80
6183,Student_6183,89,66
6184,Student_6184,74,84
6185,Student_6185,63,58
6186,Student_6186,52,71
6187,Student_6187,64,82
6188,Student_6188,55,80
6189,Student_6189,79,69
6190,Student_6190,55,91
6191,Student_6191,72,73
6192,Student_6192,86,88
6193,Student_6193,91,70
6194,Student_6194,92,80
6195,Student_6195,96,52
6196,Student_6196,81,73
6197,Student_6197,72,83
6198,Student_6198,68,61
6199,Student_6199,64,63
6200,Student_6200,90,62
6201,Student_6201,89,59
6202,Student_6202,80,56
6203,Student_6203,63,54
6204,Student_6204,60,94
6205,Student_6205,83,77
6206,Student_6206,94,57
6207,Student_6207,89,50
6208,Student_6208,82,72
6209,Student_6209,72,59
6210,Student_6210,79,89
6211,Student_6211,95,78
6212,Student_6212,91,55
6213,Student_6213,75,71
6214,Student_6214,74,65
6215,Student_6215,66,59
6216,Student_6216,51,92
6217,Student_6217,84,80
6218,Student_6218,73,82
6219,Student_6219,96,56
6220,Student_6220,54,69
6221,Student_6221,61,92
6222,Student_6222,62,64
6223,Student_6223,53,95
6224,Student_6224,80,100
6225,Student_6225,88,55
6226,Student_6226,54,50
6227,Student_6227,50,67
6228,Student_6228,76,96
6229,Student_6229,73,62
6230,Student_6230,78,77
6231,Student_6231,72,78
6232,Student_6232,91,86
6233,Student_6233,63,93
6234,Student_6234,75,91
6235,Student_6235,72,93
6236,Student_6236,96,58
6237,Student_6237,99,67
6238,Student_6238,60,91
6239,Student_6239,96,79
6240,Student_6240,68,93
6241,Student_6241,72,71
6242,Student_6242,84,77
6243,Student_6243,98,78
6244,Student_6244,58,91
6245,Student_6245,60,72
6246,Student_6246,82,87
6247,Student_6247,65,74
6248,Student_6248,53,81
6249,Student_6249,81,87
6250,Student_6250,52,69
6251,Student_6251,69,94
6252,Student_6252,72,91
6253,Student_6253,73,96
6254,Student_6254,58,94
6255,Student_6255,64,90
6256,Student_6256,81,98
6257,Student_6257,67,51
6258,Student_6258,71,54
6259,Student_6259,62,73
6260,Student_6260,61,75
6261,Student_6261,68,63
6262,Student_6262,81,80
6263,Student_6263,63,61
6264,Student_6264,81,88
6265,Student_6265,95,65
6266,Student_6266,58,58
6267,Student_6267,99,98
6268,Student_6268,73,94
6269,Student_6269,56,97
6270,Student_6270,70,99
6271,Student_6271,58,60
6272,Student_6272,56,77
6273,Student_6273,58,92
6274,Student_6274,66,59
6275,Student_6275,87,60
6276,Student_6276,60,62
6277,Student_6277,84,77
6278,Student_6278,88,65
6279,Student_6279,97,71
6280,Student_6280,57,93
6281,Student_6281,88,100
6282,Student_6282,62,63
6283,Student_6283,66,72
6284,Student_6284,59,79
6285,Student_6285,94,51
6286,Student_6286,71,91
6287,Student_6287,52,52
6288,Student_6288,50,96
6289,Student_6289,86,76
6290,Student_6290,90,66
6291,Student_6291,83,83
6292,Student_6292,100,54
6293,Student_6293,65,62
6294,Student_6294,89,69
6295,Student_6295,70,79
6296,Student_6296,72,81
6297,Student_6297,93,73
6298,Student_6298,78,93
6299,Student_6299,91,56
6300,Student_6300,79,59
6301,Student_6301,63,84
6302,Student_6302,79,99
6303,Student_6303,62,91
6304,Student_6304,64,56
6305,Student_6305,98,78
6306,Student_6306,93,78
6307,Student_6307,87,51
6308,Student_6308,68,85
6309,Student_6309,52,86
6310,Student_6310,80,80
6311,Student_6311,55,95
6312,Student_6312,86,73
6313,Student_6313,62,91
6314,Student_6314,71,62
6315,Student_6315,68,90
6316,Student_6316,97,92
6317,Student_6317,76,50
6318,Student_6318,70,98
6319,Student_6319,55,96
6320,Student_6320,80,55
6321,Student_6321,56,92
6322,Student_6322,83,84
6323,Student_6323,94,82
6324,Student_6324,80,64
6325,Student_6325,88,58
6326,Student_6326,54,83
6327,Student_6327,89,75
6328,Student_6328,78,62
6329,Student_6329,86,60
6330,Student_6330,85,93
6331,Student_6331,99,97
6332,Student_6332,56,50
6333,Student_6333,88,53
6334,Student_6334,92,85
6335,Student_6335,68,90
6336,Student_6336,88,85
6337,Student_6337,72,53
6338,Student_6338,53,94
6339,Student_6339,87,74
6340,Student_6340,66,51
6341,Student_6341,77,94
6342,Student_6342,72,63
6343,Student_6343,64,64
6344,Student_6344,93,67
6345,Student_6345,72,58
6346,Student_6346,87,70
6347,Student_6347,67,81
6348,Student_6348,64,55
6349,Student_6349,94,100
6350,Student_6350,60,57
6351,Student_6351,53,53
6352,Student_6352,71,66
6353,Student_6353,96,75
6354,Student_6354,87,64
6355,Student_6355,95,76
6356,Student_6356,52,84
6357,Student_6357,78,50
6358,Student_6358,85,90
6359,Student_6359,89,75
6360,Student_6360,74,61
6361,Student_6361,61,69
6362,Student_6362,100,70
6363,Student_6363,56,55
6364,Student_6364,72,52
6365,Student_6365,76,90
6366,Student_6366,97,73
6367,Student_6367,90,97
6368,Student_6368,68,65
6369,Student_6369,82,60
6370,Student_6370,59,62
6371,Student_6371,77,80
6372,Student_6372,93,84
6373,Student_6373,64,63
6374,Student_6374,95,60
6375,Student_6375,62,86
6376,Student_6376,53,55
6377,Student_6377,56,72
6378,Student_6378,92,65
6379,Student_6379,81,93
6380,Student_6380,54,73
6381,Student_6381,73,68
6382,Student_6382,96,88
6383,Student_6383,63,91
6384,Student_6384,80,90
6385,Student_6385,86,55
6386,Student_6386,58,95
6387,Student_6387,84,74
6388,Student_6388,71,69
6389,Student_6389,83,79
6390,Student_6390,98,84
6391,Student_6391,85,76
6392,Student_6392,74,86
6393,Student_6393,79,90
6394,Student_6394,60,62
6395,Student_6395,75,89
6396,Student_6396,88,52
6397,Student_6397,54,54
6398,Student_6398,93,81
6399,Student_6399,75,93
6400,Student_6400,88,88
6401,Student_6401,93,68
6402,Student_6402,98,80
6403,Student_6403,97,71
6404,Student_6404,54,90
6405,Student_6405,70,54
6406,Student_6406,90,98
6407,Student_6407,55,80
6408,Student_6408,86,80
6409,Student_6409,50,68
6410,Student_6410,64,76
6411,Student_6411,95,84
6412,Student_6412,84,68
6413,Student_6413,57,50
6414,Student_6414,63,73
6415,Student_6415,61,96
6416,Student_6416,56,63
6417,Student_6417,57,95
6418,Student_6418,100,99
6419,Student_6419,94,78
6420,Student_6420,68,95
6421,Student_6421,70,63
6422,Student_6422,78,91
6423,Student_6423,69,77
6424,Student_6424,74,77
6425,Student_6425,75,79
6426,Student_6426,68,66
6427,Student_6427,78,88
6428,Student_6428,97,90
6429,Student_6429,71,67
6430,Student_6430,90,72
6431,Student_6431,91,100
6432,Student_6432,61,70
6433,Student_6433,55,63
6434,Student_6434,86,95
6435,Student_6435,69,51
6436,Student_6436,96,61
6437,Student_6437,89,84
6438,Student_6438,53,87
6439,Student_6439,58,97
6440,Student_6440,66,56
6441,Student_6441,89,90
6442,Student_6442,81,82
6443,Student_6443,95,60
6444,Student_6444,66,76
6445,Student_6445,60,89
6446,Student_6446,63,98
6447,Student_6447,90,92
6448,Student_6448,91,78
6449,Student_6449,72,79
6450,Student_6450,60,60
6451,Student_6451,62,62
6452,Student_6452,99,80
6453,Student_6453,96,73
6454,Student_6454,87,84
6455,Student_6455,81,66
6456,Student_6456,65,88
6457,Student_6457,66,57
6458,Student_6458,51,89
6459,Student_6459,51,93
6460,Student_6460,72,86
6461,Student_6461,65,93
6462,Student_6462,84,72
6463,Student_6463,95,53
6464,Student_6464,72,75
6465,Student_6465,87,98
6466,Student_6466,83,87
6467,Student_6467,62,93
6468,Student_6468,88,81
6469,Student_6469,81,56
6470,Student_6470,61,100
6471,Student_6471,69,80
6472,Student_6472,50,82
6473,Student_6473,58,61
6474,Student_6474,82,61
6475,Student_6475,53,79
6476,Student_6476,81,52
6477,Student_6477,64,88
6478,Student_6478,54,91
6479,Student_6479,98,69
6480,Student_6480,86,88
6481,Student_6481,52,82
6482,Student_6482,79,62
6483,Student_6483,61,80
6484,Student_6484,90,78
6485,Student_6485,70,62
6486,Student_6486,50,69
6487,Student_6487,77,69
6488,Student_6488,92,81
6489,Student_6489,61,64
6490,Student_6490,82,71
6491,Student_6491,79,85
6492,Student_6492,65,84
6493,Student_6493,87,72
6494,Student_6494,77,73
6495,Student_6495,56,52
6496,Student_6496,86,63
6497,Student_6497,78,53
6498,Student_6498,60,51
6499,Student_6499,79,83
6500,Student_6500,89,60
6501,Student_6501,68,75
6502,Student_6502,70,97
6503,Student_6503,96,84
6504,Student_6504,55,76
6505,Student_6505,53,81
6506,Student_6506,97,62
6507,Student_6507,92,57
6508,Student_6508,61,63
6509,Student_6509,52,72
6510,Student_6510,62,88
6511,Student_6511,80,61
6512,Student_6512,70,70
6513,Student_6513,56,68
6514,Student_6514,77,69
6515,Student_6515,96,67
6516,Student_6516,87,85
6517,Student_6517,95,82
6518,Student_6518,50,93
6519,Student_6519,88,90
6520,Student_6520,69,94
6521,Student_6521,55,74
6522,Student_6522,50,88
6523,Student_6523,79,87
6524,Student_6524,89,50
6525,Student_6525,87,71
6526,Student_6526,75,78
6527,Student_6527,80,62
6528,Student_6528,54,53
6529,Student_6529,54,94
6530,Student_6530,92,79
6531,Student_6531,96,86
6532,Student_6532,81,93
6533,Student_6533,83,100
6534,Student_6534,65,76
6535,Student_6535,96,93
6536,Student_6536,81,71
6537,Student_6537,94,87
6538,Student_6538,61,93
6539,Student_6539,62,53
6540,Student_6540,83,61
6541,Student_6541,93,86
6542,Student_6542,90,74
6543,Student_6543,77,64
6544,Student_6544,96,70
6545,Student_6545,75,90
6546,Student_6546,82,55
6547,Student_6547,73,65
6548,Student_6548,74,69
6549,Student_6549,90,86
6550,Student_6550,56,85
6551,Student_6551,75,84
6552,Student_6552,89,61
6553,Student_6553,73,51
6554,Student_6554,91,76
6555,Student_6555,73,70
6556,Student_6556,97,60
6557,Student_6557,75,60
6558,Student_6558,57,89
6559,Student_6559,54,50
6560,Student_6560,65,73
6561,Student_6561,85,73
6562,Student_6562,78,97
6563,Student_6563,94,98
6564,Student_6564,86,55
6565,Student_6565,61,66
6566,Student_6566,94,79
6567,Student_6567,79,54
6568,Student_6568,100,98
6569,Student_6569,81,56
6570,Student_6570,95,100
6571,Student_6571,71,53
6572,Student_6572,100,66
6573,Student_6573,89,54
6574,Student_6574,82,51
6575,Student_6575,63,89
6576,Student_6576,80,60
6577,Student_6577,73,63
6578,Student_6578,55,61
6579,Student_6579,61,52
6580,Student_6580,83,79
6581,Student_6581,55,94
6582,Student_6582,81,77
6583,Student_6583,76,80
6584,Student_6584,57,62
6585,Student_6585,77,78
6586,Student_6586,86,57
6587,Student_6587,59,77
6588,Student_6588,61,55
6589,Student_6589,64,61
6590,Student_6590,62,91
6591,Student_6591,96,73
6592,Student_6592,79,60
6593,Student_6593,87,92
6594,Student_6594,95,69
6595,Student_6595,73,65
6596,Student_6596,67,58
6597,Student_6597,66,65
6598,Student_6598,85,87
6599,Student_6599,51,87
6600,Student_6600,63,98
6601,Student_6601,59,60
6602,Student_6602,50,59
6603,Student_6603,78,72
6604,Student_6604,97,100
6605,Student_6605,62,92
6606,Student_6606,95,70
6607,Student_6607,65,76
6608,Student_6608,88,82
6609,Student_6609,54,93
6610,Student_6610,59,62
6611,Student_6611,84,90
6612,Student_6612,52,93
6613,Student_6613,61,89
6614,Student_6614,88,77
6615,Student_6615,53,58
6616,Student_6616,93,55
6617,Student_6617,90,69
6618,Student_6618,67,54
6619,Student_6619,53,63
6620,Student_6620,75,85
6621,Student_6621,96,98
6622,Student_6622,87,54
6623,Student_6623,87,84
6624,Student_6624,82,71
6625,Student_6625,60,54
6626,Student_6626,95,67
6627,Student_6627,100,81
6628,Student_6628,50,89
6629,Student_6629,86,79
6630,Student_6630,73,67
6631,Student_6631,64,61
6632,Student_6632,100,97
6633,Student_6633,97,71
6634,Student_6634,63,92
6635,Student_6635,64,99
6636,Student_6636,86,53
6637,Student_6637,94,74
6638,Student_6638,70,62
6639,Student_6639,57,80
6640,Student_6640,92,100
6641,Student_6641,88,97
6642,Student_6642,97,88
6643,Student_6643,58,57
6644,Student_6644,67,77
6645,Student_6645,62,87
6646,Student_6646,81,66
6647,Student_6647,88,87
6648,Student_6648,88,54
6649,Student_6649,71,73
6650,Student_6650,88,62
6651,Student_6651,63,60
6652,Student_6652,99,100
6653,Student_6653,68,71
6654,Student_6654,63,82
6655,Student_6655,98,66
6656,Student_6656,96,86
6657,Student_6657,83,67
6658,Student_6658,70,56
6659,Student_6659,100,86
6660,Student_6660,60,66
6661,Student_6661,85,84
6662,Student_6662,57,95
6663,Student_6663,51,76
6664,Student_6664,91,100
6665,Student_6665,70,72
6666,Student_6666,59,57
6667,Student_6667,60,83
6668,Student_6668,85,64
6669,Student_6669,70,73
6670,Student_6670,87,53
6671,Student_6671,51,62
6672,Student_6672,61,91
6673,Student_6673,93,74
6674,Student_6674,54,58
6675,Student_6675,96,75
6676,Student_6676,52,69
6677,Student_6677,97,73
6678,Student_6678,100,97
6679,Student_6679,85,97
6680,Student_6680,69,91
6681,Student_6681,51,92
6682,Student_6682,70,66
6683,Student_6683,52,84
6684,Student_6684,51,50
6685,Student_6685,51,57
6686,Student_6686,74,52
6687,Student_6687,70,81
6688,Student_6688,69,63
6689,Student_6689,61,51
6690,Student_6690,55,97
6691,Student_6691,79,83
6692,Student_6692,93,74
6693,Student_6693,51,91
6694,Student_6694,89,72
6695,Student_6695,78,55
6696,Student_6696,91,61
6697,Student_6697,92,66
6698,Student_6698,67,80
6699,Student_6699,59,50
6700,Student_6700,86,51
6701,Student_6701,94,57
6702,Student_6702,73,86
6703,Student_6703,80,64
6704,Student_6704,97,58
6705,Student_6705,77,79
6706,Student_6706,81,82
6707,Student_6707,74,85
6708,Student_6708,75,86
6709,Student_6709,73,55
6710,Student_6710,82,89
6711,Student_6711,91,57
6712,Student_6712,98,58
6713,Student_6713,65,67
6714,Student_6714,87,80
6715,Student_6715,56,60
6716,Student_6716,96,53
6717,Student_6717,82,55
6718,Student_6718,77,76
6719,Student_6719,61,81
6720,Student_6720,66,92
6721,Student_6721,94,86
6722,Student_6722,94,84
6723,Student_6723,87,72
6724,Student_6724,84,99
6725,Student_6725,95,92
6726,Student_6726,60,72
6727,Student_6727,86,88
6728,Student_6728,52,80
6729,Student_6729,94,69
6730,Student_6730,90,87
6731,Student_6731,84,71
6732,Student_6732,79,76
6733,Student_6733,90,60
6734,Student_6734,82,99
6735,Student_6735,85,63
6736,Student_6736,72,68
6737,Student_6737,93,95
6738,Student_6738,93,86
6739,Student_6739,68,100
6740,Student_6740,91,76
6741,Student_6741,64,61
6742,Student_6742,58,87
6743,Student_6743,67,87
